Now,Hex,Flight,Lat,Lon,Alt,Track,Speed,Squawk,Messages,Groundspeed,Rate_of_climb,Category,Time
1692449917.700000,a5b261,,0.000000,0.000000,0,0.000000,0.000000,,13,0.000000,0,,2023-08-19T07:58:37-05:00
1692449917.700000,a2d9a2,FDX420  ,44.713806,-93.088008,8500,154.500000,290.300000,2616,230,290.300000,3008,A5,2023-08-19T07:58:37-05:00
1692449917.700000,a05410,DAL2262 ,44.752762,-92.974287,6825,129.600000,285.500000,2447,398,285.500000,0,A3,2023-08-19T07:58:37-05:00
1692449917.700000,ab2c72,,0.000000,0.000000,0,0.000000,0.000000,0447,12,0.000000,0,,2023-08-19T07:58:37-05:00
1692449917.700000,a68871,N52VA   ,44.853314,-92.869173,2025,44.700000,116.700000,0213,760,116.700000,192,A1,2023-08-19T07:58:37-05:00
1692449917.700000,a4350c,DAL2020 ,44.575012,-92.272470,15475,111.700000,439.000000,2430,1425,439.000000,1920,A3,2023-08-19T07:58:37-05:00
1692449917.700000,a3a990,,0.000000,0.000000,0,0.000000,0.000000,,149,0.000000,0,A3,2023-08-19T07:58:37-05:00
1692449917.700000,a033ae,AAL76   ,44.592361,-93.032488,34000,264.700000,439.900000,1160,1753,439.900000,0,A3,2023-08-19T07:58:37-05:00
1692449917.700000,a30246,,0.000000,0.000000,0,0.000000,0.000000,,2899,0.000000,0,A3,2023-08-19T07:58:37-05:00
1692449917.700000,a3f4d7,,0.000000,0.000000,0,0.000000,0.000000,,2748,0.000000,0,A3,2023-08-19T07:58:37-05:00
1692449947.800000,a15027,EDV5502 ,0.000000,0.000000,3300,127.000000,257.800000,2620,19,257.800000,0,A3,2023-08-19T07:59:07-05:00
1692449947.800000,a07ccf,SCST3   ,44.872086,-93.233414,0,47.800000,12.800000,,16,12.800000,0,C2,2023-08-19T07:59:07-05:00
1692449947.800000,a5b261,,0.000000,0.000000,0,0.000000,0.000000,,13,0.000000,0,,2023-08-19T07:59:07-05:00
1692449947.800000,a2d9a2,FDX420  ,44.680791,-93.071684,9725,164.300000,295.100000,2616,310,295.100000,2944,A5,2023-08-19T07:59:07-05:00
1692449947.800000,a05410,DAL2262 ,44.724271,-92.935091,7650,137.500000,293.000000,2447,524,293.000000,0,A3,2023-08-19T07:59:07-05:00
1692449947.800000,ab2c72,,0.000000,0.000000,0,0.000000,0.000000,0447,12,0.000000,0,,2023-08-19T07:59:07-05:00
1692449947.800000,a68871,N52VA   ,44.864685,-92.852979,2125,44.600000,113.800000,0213,930,113.800000,256,A1,2023-08-19T07:59:07-05:00
1692449947.800000,a4350c,,44.561188,-92.225843,16150,115.300000,437.000000,2430,1444,437.000000,2432,A3,2023-08-19T07:59:07-05:00
1692449947.800000,a033ae,AAL76   ,44.586756,-93.116031,34000,264.500000,441.000000,1160,1879,441.000000,0,A3,2023-08-19T07:59:07-05:00
1692449947.800000,a30246,,0.000000,0.000000,0,0.000000,0.000000,,2899,0.000000,0,A3,2023-08-19T07:59:07-05:00
1692449947.800000,a3f4d7,,0.000000,0.000000,0,0.000000,0.000000,,2748,0.000000,0,A3,2023-08-19T07:59:07-05:00
1692449977.800000,~334ac4,,44.878126,-93.241955,0,352.900000,16.100000,,6,16.100000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,a087f4,,44.875415,-93.240649,0,170.500000,12.200000,,10,12.200000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,~334d43,,44.881129,-93.221590,0,0.000000,0.700000,,5,0.700000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,~334332,,44.880035,-93.211307,0,0.000000,0.000000,,11,0.000000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,~334d4a,,44.891207,-93.211676,0,0.000000,0.700000,,15,0.700000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,a15027,EDV5502 ,0.000000,0.000000,4075,131.700000,284.000000,2620,36,284.000000,0,A3,2023-08-19T07:59:37-05:00
1692449977.800000,a07ccf,SCST3   ,44.873587,-93.231672,0,0.000000,11.800000,,25,11.800000,0,C2,2023-08-19T07:59:37-05:00
1692449977.800000,a5b261,,0.000000,0.000000,0,0.000000,0.000000,,13,0.000000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,a2d9a2,FDX420  ,44.663381,-93.065253,10325,165.300000,299.800000,2616,319,299.800000,2496,A5,2023-08-19T07:59:37-05:00
1692449977.800000,a05410,DAL2262 ,44.709869,-92.916609,8050,137.400000,298.700000,2447,593,298.700000,0,A3,2023-08-19T07:59:37-05:00
1692449977.800000,ab2c72,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-19T07:59:37-05:00
1692449977.800000,a68871,N52VA   ,44.876495,-92.837481,2250,42.200000,114.700000,0213,1064,114.700000,320,A1,2023-08-19T07:59:37-05:00
1692449977.800000,a4350c,,44.533310,-92.163522,16950,125.600000,436.500000,,1448,436.500000,1728,A3,2023-08-19T07:59:37-05:00
1692449977.800000,a033ae,AAL76   ,44.580734,-93.204346,34000,264.500000,441.000000,1160,2015,441.000000,0,A3,2023-08-19T07:59:37-05:00
1692449977.800000,a30246,,0.000000,0.000000,0,0.000000,0.000000,,2899,0.000000,0,A3,2023-08-19T07:59:37-05:00
1692449977.800000,a3f4d7,,0.000000,0.000000,0,0.000000,0.000000,,2748,0.000000,0,A3,2023-08-19T07:59:37-05:00
1692997009.900000,a375f7,,44.730276,-92.006881,13550,314.000000,316.800000,,10,316.800000,-704,,2023-08-25T15:56:49-05:00
1692997009.900000,c07eee,,0.000000,0.000000,38000,273.600000,394.800000,,5,394.800000,0,,2023-08-25T15:56:49-05:00
1692997009.900000,a122c9,,45.348450,-92.780980,2825,302.500000,78.200000,1200,16,78.200000,0,,2023-08-25T15:56:49-05:00
1692997009.900000,a61a4b,N4923D  ,44.851498,-92.439970,4000,273.700000,94.200000,4554,55,94.200000,0,A1,2023-08-25T15:56:49-05:00
1692997009.900000,a3a5ec,,0.000000,0.000000,33000,118.900000,523.200000,,12,523.200000,0,,2023-08-25T15:56:49-05:00
1692997009.900000,a362a5,,44.831202,-93.367645,4850,0.000000,0.000000,,34,0.000000,0,,2023-08-25T15:56:49-05:00
1692997009.900000,a0267b,DAL2287 ,44.832738,-92.717709,14450,127.100000,422.600000,2662,1228,422.600000,1984,A3,2023-08-25T15:56:49-05:00
1692997009.900000,~2a978f,,0.000000,0.000000,0,0.000000,0.000000,,6,0.000000,0,,2023-08-25T15:56:49-05:00
1692997009.900000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:56:49-05:00
1692997009.900000,a669f5,N512ME  ,44.547373,-92.702168,19925,114.100000,261.900000,3070,700,261.900000,1664,A1,2023-08-25T15:56:49-05:00
1692997009.900000,a3df1e,,45.242351,-92.353218,16350,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:56:49-05:00
1692997009.900000,aabb53,SCX3045 ,44.829200,-93.098948,2425,302.100000,135.700000,6615,3110,135.700000,-576,A3,2023-08-25T15:56:49-05:00
1692997009.900000,a7d665,,0.000000,0.000000,0,0.000000,0.000000,,1538,0.000000,0,A3,2023-08-25T15:56:49-05:00
1692997009.900000,a51ed1,,0.000000,0.000000,0,0.000000,0.000000,,2202,0.000000,0,A3,2023-08-25T15:56:49-05:00
1692997009.900000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:56:49-05:00
1692997009.900000,a53f84,N4370N  ,44.733954,-92.989554,7150,154.300000,119.900000,,1487,119.900000,0,A1,2023-08-25T15:56:49-05:00
1692997009.900000,a9e745,,0.000000,0.000000,0,0.000000,0.000000,,3539,0.000000,0,A1,2023-08-25T15:56:49-05:00
1692997009.900000,a6afb2,N53SP   ,45.082489,-93.027191,2000,332.700000,65.300000,,1422,65.300000,128,A1,2023-08-25T15:56:49-05:00
1692997039.900000,a375f7,,44.730276,-92.006881,13550,314.000000,316.800000,,10,316.800000,-704,,2023-08-25T15:57:19-05:00
1692997039.900000,c07eee,,0.000000,0.000000,38000,273.300000,393.700000,,12,393.700000,0,,2023-08-25T15:57:19-05:00
1692997039.900000,a122c9,,45.348450,-92.780980,2825,302.500000,78.200000,,16,78.200000,0,,2023-08-25T15:57:19-05:00
1692997039.900000,a61a4b,N4923D  ,44.852755,-92.463282,4000,271.800000,94.100000,4554,136,94.100000,0,A1,2023-08-25T15:57:19-05:00
1692997039.900000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:57:19-05:00
1692997039.900000,a362a5,,0.000000,0.000000,9225,0.000000,0.000000,,40,0.000000,0,,2023-08-25T15:57:19-05:00
1692997039.900000,a0267b,DAL2287 ,44.796890,-92.651106,15575,127.200000,425.400000,2662,1391,425.400000,2048,A3,2023-08-25T15:57:19-05:00
1692997039.900000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:57:19-05:00
1692997039.900000,a669f5,N512ME  ,44.547373,-92.702168,19925,114.200000,270.800000,3070,702,270.800000,1344,A1,2023-08-25T15:57:19-05:00
1692997039.900000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:57:19-05:00
1692997039.900000,aabb53,,44.836229,-93.115160,2175,302.100000,135.700000,6615,3111,135.700000,-576,A3,2023-08-25T15:57:19-05:00
1692997039.900000,a51ed1,,0.000000,0.000000,0,0.000000,0.000000,,2202,0.000000,0,A3,2023-08-25T15:57:19-05:00
1692997039.900000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:57:19-05:00
1692997039.900000,a53f84,N4370N  ,44.720581,-92.978276,7000,151.500000,129.800000,4266,1541,129.800000,0,A1,2023-08-25T15:57:19-05:00
1692997039.900000,a9e745,,0.000000,0.000000,0,0.000000,0.000000,,3539,0.000000,0,A1,2023-08-25T15:57:19-05:00
1692997039.900000,a6afb2,,45.082489,-93.027191,2000,280.700000,70.200000,,1424,70.200000,-192,A1,2023-08-25T15:57:19-05:00
1692997069.900000,a9db6d,,0.000000,0.000000,0,0.000000,0.000000,,5,0.000000,0,,2023-08-25T15:57:49-05:00
1692997069.900000,a37b48,,0.000000,0.000000,7800,179.400000,289.000000,,10,289.000000,3136,,2023-08-25T15:57:49-05:00
1692997069.900000,a4495b,,0.000000,0.000000,11300,140.900000,377.500000,7042,21,377.500000,1024,,2023-08-25T15:57:49-05:00
1692997069.900000,a375f7,,44.782182,-92.082311,12875,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:57:49-05:00
1692997069.900000,c07eee,,0.000000,0.000000,38000,273.300000,394.700000,,18,394.700000,-64,,2023-08-25T15:57:49-05:00
1692997069.900000,a122c9,,45.348450,-92.780980,2825,302.500000,78.200000,,16,78.200000,0,,2023-08-25T15:57:49-05:00
1692997069.900000,a61a4b,N4923D  ,44.852755,-92.463282,4000,271.800000,94.100000,4554,136,94.100000,0,A1,2023-08-25T15:57:49-05:00
1692997069.900000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:57:49-05:00
1692997069.900000,a362a5,,0.000000,0.000000,9225,0.000000,0.000000,,41,0.000000,0,,2023-08-25T15:57:49-05:00
1692997069.900000,a0267b,DAL2287 ,44.761559,-92.585539,16350,127.200000,435.400000,2662,1515,435.400000,1152,A3,2023-08-25T15:57:49-05:00
1692997069.900000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:57:49-05:00
1692997069.900000,a669f5,,0.000000,0.000000,0,114.200000,270.800000,,702,270.800000,1344,A1,2023-08-25T15:57:49-05:00
1692997069.900000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:57:49-05:00
1692997069.900000,aabb53,,44.836229,-93.115160,2175,302.100000,135.700000,,3111,135.700000,-576,A3,2023-08-25T15:57:49-05:00
1692997069.900000,a51ed1,,0.000000,0.000000,0,0.000000,0.000000,,2202,0.000000,0,A3,2023-08-25T15:57:49-05:00
1692997069.900000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:57:49-05:00
1692997069.900000,a53f84,N4370N  ,44.720581,-92.978276,7000,151.500000,129.800000,4266,1542,129.800000,0,A1,2023-08-25T15:57:49-05:00
1692997069.900000,a6afb2,,45.082489,-93.027191,2000,280.700000,70.200000,,1425,70.200000,-192,A1,2023-08-25T15:57:49-05:00
1692997100.000000,a9db6d,,44.944091,-93.054199,1825,175.500000,115.400000,,43,115.400000,-64,,2023-08-25T15:58:20-05:00
1692997100.000000,a37b48,,0.000000,0.000000,8075,179.400000,289.000000,,16,289.000000,3136,,2023-08-25T15:58:20-05:00
1692997100.000000,a4495b,,44.551895,-93.184596,12050,143.100000,400.000000,7042,47,400.000000,2240,,2023-08-25T15:58:20-05:00
1692997100.000000,a375f7,,44.782182,-92.082311,12875,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:58:20-05:00
1692997100.000000,c07eee,,0.000000,0.000000,38000,273.300000,394.700000,,18,394.700000,-64,,2023-08-25T15:58:20-05:00
1692997100.000000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T15:58:20-05:00
1692997100.000000,a61a4b,N4923D  ,44.852755,-92.463282,4000,271.800000,94.100000,4554,136,94.100000,0,A1,2023-08-25T15:58:20-05:00
1692997100.000000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:58:20-05:00
1692997100.000000,a362a5,,0.000000,0.000000,10600,0.000000,0.000000,,43,0.000000,0,,2023-08-25T15:58:20-05:00
1692997100.000000,a0267b,DAL2287 ,44.730835,-92.528752,17100,127.300000,441.000000,2662,1684,441.000000,2112,A3,2023-08-25T15:58:20-05:00
1692997100.000000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:58:20-05:00
1692997100.000000,a669f5,N512ME  ,0.000000,0.000000,21975,114.100000,269.500000,,711,269.500000,2624,A1,2023-08-25T15:58:20-05:00
1692997100.000000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:58:20-05:00
1692997100.000000,aabb53,,0.000000,0.000000,0,0.000000,0.000000,,3111,0.000000,0,A3,2023-08-25T15:58:20-05:00
1692997100.000000,a51ed1,,0.000000,0.000000,0,0.000000,0.000000,,2202,0.000000,0,A3,2023-08-25T15:58:20-05:00
1692997100.000000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:58:20-05:00
1692997100.000000,a53f84,,44.688100,-92.960413,7025,161.400000,116.100000,,1571,116.100000,0,A1,2023-08-25T15:58:20-05:00
1692997100.000000,a6afb2,,0.000000,0.000000,0,0.000000,0.000000,,1425,0.000000,0,A1,2023-08-25T15:58:20-05:00
1692997130.000000,a9db6d,N734RQ  ,44.927751,-93.050515,1875,169.200000,117.100000,,109,117.100000,0,A1,2023-08-25T15:58:50-05:00
1692997130.000000,a37b48,,0.000000,0.000000,9475,0.000000,0.000000,,17,0.000000,0,,2023-08-25T15:58:50-05:00
1692997130.000000,a4495b,,44.524246,-93.155169,12725,143.100000,400.000000,7042,50,400.000000,2240,,2023-08-25T15:58:50-05:00
1692997130.000000,a375f7,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:58:50-05:00
1692997130.000000,c07eee,,0.000000,0.000000,38000,273.300000,394.700000,,25,394.700000,-64,,2023-08-25T15:58:50-05:00
1692997130.000000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T15:58:50-05:00
1692997130.000000,a61a4b,,0.000000,0.000000,0,0.000000,0.000000,,136,0.000000,0,A1,2023-08-25T15:58:50-05:00
1692997130.000000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:58:50-05:00
1692997130.000000,a362a5,DAL2030 ,44.638941,-93.201979,11500,118.900000,403.300000,3637,108,403.300000,1088,A3,2023-08-25T15:58:50-05:00
1692997130.000000,a0267b,DAL2287 ,44.707214,-92.485134,18250,124.900000,445.300000,2662,1739,445.300000,1856,A3,2023-08-25T15:58:50-05:00
1692997130.000000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:58:50-05:00
1692997130.000000,a669f5,N512ME  ,0.000000,0.000000,23800,114.100000,269.500000,,718,269.500000,2624,A1,2023-08-25T15:58:50-05:00
1692997130.000000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:58:50-05:00
1692997130.000000,aabb53,,0.000000,0.000000,0,0.000000,0.000000,,3111,0.000000,0,A3,2023-08-25T15:58:50-05:00
1692997130.000000,a51ed1,,0.000000,0.000000,0,0.000000,0.000000,,2202,0.000000,0,A3,2023-08-25T15:58:50-05:00
1692997130.000000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:58:50-05:00
1692997130.000000,a53f84,,44.672333,-92.951072,7075,158.400000,114.000000,,1576,114.000000,0,A1,2023-08-25T15:58:50-05:00
1692997130.000000,a6afb2,,0.000000,0.000000,0,0.000000,0.000000,,1425,0.000000,0,A1,2023-08-25T15:58:50-05:00
1692997160.000000,a9db6d,N734RQ  ,44.916595,-93.047333,1850,168.600000,116.300000,1200,147,116.300000,128,A1,2023-08-25T15:59:20-05:00
1692997160.000000,a37b48,,0.000000,0.000000,10550,0.000000,0.000000,,18,0.000000,0,,2023-08-25T15:59:20-05:00
1692997160.000000,a4495b,,44.524246,-93.155169,12725,143.100000,400.000000,7042,50,400.000000,2240,,2023-08-25T15:59:20-05:00
1692997160.000000,a375f7,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:59:20-05:00
1692997160.000000,c07eee,,0.000000,0.000000,38000,0.000000,0.000000,,29,0.000000,0,,2023-08-25T15:59:20-05:00
1692997160.000000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T15:59:20-05:00
1692997160.000000,a61a4b,,0.000000,0.000000,0,0.000000,0.000000,,136,0.000000,0,A1,2023-08-25T15:59:20-05:00
1692997160.000000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:59:20-05:00
1692997160.000000,a362a5,DAL2030 ,44.610901,-93.130515,12500,118.700000,414.000000,3637,205,414.000000,2112,A3,2023-08-25T15:59:20-05:00
1692997160.000000,a0267b,DAL2287 ,44.662399,-92.371935,19000,116.300000,455.300000,2662,1830,455.300000,1408,A3,2023-08-25T15:59:20-05:00
1692997160.000000,aae61c,,0.000000,0.000000,0,0.000000,0.000000,,184,0.000000,0,A1,2023-08-25T15:59:20-05:00
1692997160.000000,a669f5,,0.000000,0.000000,23800,0.000000,0.000000,,718,0.000000,0,A1,2023-08-25T15:59:20-05:00
1692997160.000000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:59:20-05:00
1692997160.000000,aabb53,,0.000000,0.000000,0,0.000000,0.000000,,3111,0.000000,0,A3,2023-08-25T15:59:20-05:00
1692997160.000000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:59:20-05:00
1692997160.000000,a53f84,,44.652394,-92.939178,7050,165.500000,123.900000,4266,1598,123.900000,0,A1,2023-08-25T15:59:20-05:00
1692997160.000000,a6afb2,,0.000000,0.000000,0,357.500000,69.100000,,1426,69.100000,-64,A1,2023-08-25T15:59:20-05:00
1692997190.100000,a9db6d,N734RQ  ,44.896002,-93.042342,1925,170.500000,115.600000,1200,165,115.600000,-64,A1,2023-08-25T15:59:50-05:00
1692997190.100000,a37b48,,0.000000,0.000000,11550,117.400000,377.500000,,29,377.500000,1728,,2023-08-25T15:59:50-05:00
1692997190.100000,a4495b,,0.000000,0.000000,16775,140.500000,366.600000,,55,366.600000,3392,,2023-08-25T15:59:50-05:00
1692997190.100000,a375f7,,0.000000,0.000000,10500,0.000000,0.000000,,13,0.000000,0,,2023-08-25T15:59:50-05:00
1692997190.100000,c07eee,,0.000000,0.000000,38000,0.000000,0.000000,,30,0.000000,0,,2023-08-25T15:59:50-05:00
1692997190.100000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T15:59:50-05:00
1692997190.100000,a61a4b,,0.000000,0.000000,3000,273.400000,100.200000,,145,100.200000,0,A1,2023-08-25T15:59:50-05:00
1692997190.100000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T15:59:50-05:00
1692997190.100000,a362a5,DAL2030 ,44.583032,-93.059089,13525,118.600000,421.600000,3637,225,421.600000,1920,A3,2023-08-25T15:59:50-05:00
1692997190.100000,a0267b,DAL2287 ,44.635263,-92.294803,19750,116.200000,461.500000,2662,1887,461.500000,1408,A3,2023-08-25T15:59:50-05:00
1692997190.100000,a669f5,,0.000000,0.000000,23800,0.000000,0.000000,,719,0.000000,0,A1,2023-08-25T15:59:50-05:00
1692997190.100000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T15:59:50-05:00
1692997190.100000,aabb53,,0.000000,0.000000,0,0.000000,0.000000,,3111,0.000000,0,A3,2023-08-25T15:59:50-05:00
1692997190.100000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T15:59:50-05:00
1692997190.100000,a53f84,N4370N  ,44.639034,-92.932747,7125,159.600000,117.400000,4266,1631,117.400000,0,A1,2023-08-25T15:59:50-05:00
1692997190.100000,a6afb2,,0.000000,0.000000,2075,13.100000,70.800000,,1428,70.800000,0,A1,2023-08-25T15:59:50-05:00
1692997200.500000,a9db6d,N734RQ  ,44.894714,-93.042101,1900,170.500000,115.600000,1200,168,115.600000,-64,A1,2023-08-25T16:00:00-05:00
1692997200.500000,a37b48,,0.000000,0.000000,11550,117.400000,377.500000,,32,377.500000,1792,,2023-08-25T16:00:00-05:00
1692997200.500000,a4495b,,0.000000,0.000000,16775,140.500000,366.600000,,56,366.600000,3392,,2023-08-25T16:00:00-05:00
1692997200.500000,a375f7,,44.855942,-92.367881,9925,261.800000,271.800000,3255,62,271.800000,-1408,,2023-08-25T16:00:00-05:00
1692997200.500000,c07eee,,0.000000,0.000000,38000,0.000000,0.000000,,30,0.000000,0,,2023-08-25T16:00:00-05:00
1692997200.500000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T16:00:00-05:00
1692997200.500000,a61a4b,,44.852197,-92.570064,3100,273.400000,100.200000,,151,100.200000,0,A1,2023-08-25T16:00:00-05:00
1692997200.500000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T16:00:00-05:00
1692997200.500000,a362a5,DAL2030 ,44.574738,-93.037851,13825,118.700000,424.300000,3637,237,424.300000,2176,A3,2023-08-25T16:00:00-05:00
1692997200.500000,a0267b,DAL2287 ,44.622135,-92.257556,20050,116.200000,466.000000,2662,1950,466.000000,1280,A3,2023-08-25T16:00:00-05:00
1692997200.500000,a669f5,,0.000000,0.000000,0,0.000000,0.000000,,719,0.000000,0,A1,2023-08-25T16:00:00-05:00
1692997200.500000,a3df1e,,0.000000,0.000000,0,0.000000,0.000000,,2142,0.000000,0,A3,2023-08-25T16:00:00-05:00
1692997200.500000,aabb53,,0.000000,0.000000,0,0.000000,0.000000,,3111,0.000000,0,A3,2023-08-25T16:00:00-05:00
1692997200.500000,acffbc,,0.000000,0.000000,0,0.000000,0.000000,,1348,0.000000,0,A3,2023-08-25T16:00:00-05:00
1692997200.500000,a53f84,N4370N  ,44.639034,-92.932747,7125,159.600000,117.400000,4266,1632,117.400000,0,A1,2023-08-25T16:00:00-05:00
1692997200.500000,a6afb2,,0.000000,0.000000,2125,107.600000,82.900000,,1435,82.900000,0,A1,2023-08-25T16:00:00-05:00
1692997220.100000,a9db6d,N734RQ  ,44.887902,-93.041002,1900,170.500000,115.600000,,171,115.600000,-64,A1,2023-08-25T16:00:20-05:00
1692997220.100000,a37b48,DAL2295 ,44.638336,-93.196419,12400,118.500000,385.700000,3023,97,385.700000,2048,A3,2023-08-25T16:00:20-05:00
1692997220.100000,a4495b,,0.000000,0.000000,16775,140.500000,366.600000,,57,366.600000,3392,,2023-08-25T16:00:20-05:00
1692997220.100000,a375f7,N322CG  ,44.852662,-92.400111,9500,261.800000,266.700000,3255,110,266.700000,-1408,A2,2023-08-25T16:00:20-05:00
1692997220.100000,c07eee,,0.000000,0.000000,38000,0.000000,0.000000,,30,0.000000,0,,2023-08-25T16:00:20-05:00
1692997220.100000,a122c9,,0.000000,0.000000,0,0.000000,0.000000,,16,0.000000,0,,2023-08-25T16:00:20-05:00
1692997220.100000,a61a4b,,44.852197,-92.570064,3100,273.400000,100.200000,,151,100.200000,0,A1,2023-08-25T16:00:20-05:00
1692997220.100000,a3a5ec,,0.000000,0.000000,0,0.000000,0.000000,,12,0.000000,0,,2023-08-25T16:00:20-05:00
1692997220.100000,a362a5,DAL2030 ,44.556793,-92.991878,14525,118.700000,427.400000,3637,291,427.400000,2176,A3,2023-08-25T16:00:20-05:00
